,well,lat,lon
653,16/2-13 A,6521648.76,479959.23
654,16/2-13 S,6521648.76,479959.23
655,16/2-14,6522547.56,472136.18
656,16/2-14 T2,6522547.56,472136.18
657,16/2-15,6516162.71,474536.97
658,16/2-16,6523604.82,476766.88
659,16/2-16 A,6523604.82,476766.88
660,16/2-16 AT2,6523604.82,476766.88
661,16/2-17 A,6518520.01,472811.62
662,16/2-17 B,6518520.01,472811.62
663,16/2-17 S,6518520.01,472811.62
664,16/2-18 S,6521662.41,469067.54
665,16/2-19,6529557.51,470835.44
666,16/2-19 A,6529557.51,470835.44
667,16/2-2,6536838.5,471371.06
668,16/2-20 A,6533876.9,466725.98
669,16/2-20 S,6533876.9,466725.98
670,16/2-21,6515546.49,477492.98
671,16/2-22 A,6532109.67,465984.21
672,16/2-22 S,6532109.67,465984.21
673,16/2-3,6527389.84,463878.26
674,16/2-4,6526180.8,464834.53
675,16/2-5,6519672.84,463593.42
676,16/2-6,6520633.12,477779.05
677,16/2-6 T2,6520633.12,477779.05
678,16/2-7,6515749.45,480024.06
679,16/2-7 A,6515749.45,480024.06
680,16/2-8,6519785.69,473535.66
681,16/2-9 S,6530637.43,467724.91
682,16/2-D-10,6522027.0,474227.23
683,16/2-D-10 T2,6522027.0,474227.23
684,16/2-D-10 T3,6522027.0,474227.23
685,16/2-D-11,6522024.52,474227.22
686,16/2-D-11 T2,6522024.52,474227.22
687,16/2-D-12,6522021.74,474227.2
688,16/2-D-13,6522029.45,474229.82
689,16/2-D-14,6522026.98,474229.8
690,16/2-D-15,6522024.51,474229.78
691,16/2-D-16,6522021.72,474229.76
692,16/2-D-16 T2,6522021.72,474229.76
693,16/2-D-9,6522029.47,474227.25
694,16/2-E-1 H,6525816.02,472287.92
695,16/2-E-2 H,6525811.05,472291.09
696,16/2-E-3 H,6525804.01,472280.14
697,16/2-E-4 H,6525808.99,472276.81
698,16/2-F-11 H,6516312.46,476744.08
699,16/2-F-12 H,6516314.89,476750.84
700,16/2-F-13 H,6516304.04,476755.75
701,16/2-F-14 H,6516301.28,476750.44
702,16/2-G-1 H,6514282.61,479918.01
703,16/2-G-2 H,6514285.73,479912.72
704,16/2-G-3 H,6514296.83,479919.2
705,16/2-G-4 H,6514294.02,479924.49
706,16/2-G-4 HT2,6514294.02,479924.49
707,16/2-U-1,6527331.28,463921.44
708,16/2-U-13,6521680.15,479990.03
709,16/2-U-14,6522517.55,472137.25
710,16/2-U-17,6518522.35,472832.02
711,16/2-U-18,6525577.56,473789.98
712,16/2-U-19,6525465.75,471246.54
713,16/2-U-2,6526115.13,464878.63
714,16/2-U-3,6519616.06,463645.04
715,16/2-U-4,6519636.42,463584.73
716,16/2-U-5,6519676.79,463633.89
717,16/2-U-6,6524087.54,473654.85
718,16/2-U-7,6522032.45,474290.29
719,16/3-1,6516493.24,487992.44
720,16/3-2,6516490.64,488031.78
721,16/3-3,6521173.68,498425.63
722,16/3-4,6518317.53,483761.47
723,16/3-4 A,6518317.53,483761.47
724,16/3-5,6515235.0,482950.01
725,16/3-6,6520069.07,482855.93
726,16/3-7,6513618.97,485256.08
727,16/3-8 A,6518700.07,481184.9
728,16/3-8 S,6518700.07,481184.9
729,16/3-8 ST2,6518700.07,481184.9
730,16/3-U-1,6514447.47,487497.99
731,16/3-U-1 A,6514447.47,487497.99
732,16/3-U-1 B,6514447.47,487497.99
733,16/4-1,6500262.06,449959.99
734,16/4-10,6494197.58,451899.85
735,16/4-11,6503833.13,455939.97
736,16/4-2,6495672.61,443619.47
737,16/4-3,6507747.85,445780.92
738,16/4-4,6488180.96,450496.83
739,16/4-5,6510234.13,459020.49
740,16/4-6 S,6506243.36,455431.36
741,16/4-7,6487872.88,450081.97
742,16/4-8 S,6503106.93,457856.97
743,16/4-9 S,6507802.03,451635.06
744,16/4-U-1,6488123.18,450540.59
745,16/5-1,6501144.01,470652.69
746,16/5-2 S,6511913.92,478748.94
747,16/5-3,6510405.94,474405.05
748,16/5-3 T2,6510405.94,474405.05
749,16/5-4,6508319.66,476757.9
750,16/5-5,6500356.59,462176.33
751,16/5-6,6489584.78,472600.05
752,16/5-U-1,6510406.09,474381.73
753,16/6-1,6506985.91,494913.16
754,16/7-1,6466866.76,459826.92
755,16/7-10,6484832.9,443193.93
756,16/7-10 T2,6484832.9,443193.93
757,16/7-11,6471696.43,445499.44
758,16/7-11 A,6471696.43,445499.44
759,16/7-2,6482040.15,443667.12
760,16/7-3,6474396.59,449482.48
761,16/7-4,6461118.04,442828.36
762,16/7-5,6468386.64,446284.86
763,16/7-6,6458303.16,443863.11
764,16/7-7 S,6460985.89,445122.59
765,16/7-7 ST2,6460985.89,445122.59
766,16/7-8 S,6467078.59,442021.3
767,16/7-9,6457451.59,458345.93
768,16/7-A-1 H,6460977.1,443921.12
769,16/7-A-2 H,6460985.38,443925.64
770,16/7-A-2 HT2,6460985.38,443925.64
771,16/7-A-3 H,6460983.48,443928.87
772,16/7-A-3 HT2,6460983.48,443928.87
773,16/7-A-4 H,6460975.81,443924.36
774,16/7-U-1,6484838.57,443207.78
775,16/8-1,6479866.89,466879.22
776,16/8-2,6467967.71,465848.41
777,16/8-3 S,6461821.09,475483.63
778,16/9-1,6470980.8,488578.52
779,17/10-1,6432394.04,509810.51
780,17/11-1,6452288.88,520158.2
781,17/11-2,6441747.95,521765.26
782,17/12-1,6450188.44,555243.17
783,17/12-1 R,6450188.44,555243.17
784,17/12-2,6444526.45,541396.08
785,17/12-3,6450608.34,550694.18
786,17/12-4,6448944.03,554097.84
787,17/12-4 A,6448944.03,554097.84
788,17/12-4 B,6448944.03,554097.84
789,17/12-U-1,6448790.13,554063.01
790,17/12-U-10,6450793.35,552759.09
791,17/12-U-11,6447735.81,554142.27
792,17/12-U-12,6452473.08,553460.8
793,17/12-U-13,6450820.29,551491.29
794,17/12-U-14,6448480.51,553286.7
795,17/12-U-15,6450298.71,555453.34
796,17/12-U-16,6450334.63,553726.52
797,17/12-U-17,6450829.16,552870.01
798,17/12-U-18,6450508.16,553382.94
799,17/12-U-19,6450431.1,553540.96
800,17/12-U-2,6448756.82,554047.29
801,17/12-U-20,6450197.53,553926.7
802,17/12-U-21,6449919.08,554554.56
803,17/12-U-22,6450476.53,555803.36
804,17/12-U-23,6448502.36,555178.74
805,17/12-U-24,6447916.23,554554.82
806,17/12-U-25,6450598.05,553305.62
807,17/12-U-3,6448790.06,553989.64
808,17/12-U-4,6451142.74,556170.28
809,17/12-U-5,6450958.03,552837.91
810,17/12-U-6,6450940.06,552905.6
811,17/12-U-7,6450890.53,552856.12
812,17/12-U-8,6450861.16,552741.04
813,17/12-U-9,6450842.88,552808.58
814,17/3-1,6531280.15,546414.75
815,17/4-1,6495507.61,515580.13
816,17/6-1,6511357.46,553627.98
817,17/9-1,6481963.51,548868.52
818,17/9-1 R,6481963.51,548868.52
819,18/10-1,6438006.82,565878.03
820,18/11-1,6437964.92,590452.02
821,2/1-1,6290539.34,512548.43
822,2/1-10,6313619.42,501346.22
823,2/1-11,6294501.41,504041.28
824,2/1-12,6303139.22,519074.96
825,2/1-13 S,6293703.09,502541.05
826,2/1-13 ST2,6293703.09,502541.05
827,2/1-14 S,6306934.03,505183.43
828,2/1-15,6304502.99,512992.93
829,2/1-16 S,6300926.97,519190.97
830,2/1-2,6312932.05,512705.46
831,2/1-3,6307680.64,506603.55
832,2/1-4,6307652.66,504074.24
833,2/1-5,6295099.08,512578.71
834,2/1-5 T2,6295099.08,512578.71
835,2/1-6,6308709.14,501663.54
836,2/1-7,6302420.54,505764.55
837,2/1-7 T2,6302420.54,505764.55
838,2/1-7 T3,6302420.54,505764.55
839,2/1-8,6305802.54,507039.08
840,2/1-9,6302000.77,505162.3
841,2/1-9 A,6302000.77,505162.3
842,2/1-A-1,6306941.47,505194.59
843,2/1-A-10,6306939.6,505189.01
844,2/1-A-11,6306941.46,505187.31
845,2/1-A-12,6306943.31,505185.28
846,2/1-A-13,6306935.89,505189.18
847,2/1-A-13 T2,6306935.89,505189.18
848,2/1-A-14,6306937.75,505187.15
849,2/1-A-14 A,6306937.75,505187.15
850,2/1-A-14 B,6306937.75,505187.15
851,2/1-A-14 C,6306937.75,505187.15
852,2/1-A-15,6306939.6,505185.45
853,2/1-A-16,6306941.45,505183.42
854,2/1-A-16 AY1,6306941.45,505183.42
855,2/1-A-16 AY1T2,6306941.45,505183.42
856,2/1-A-16 AY2,6306941.45,505183.42
857,2/1-A-16 B,6306941.45,505183.42
858,2/1-A-17,6306934.04,505187.15
859,2/1-A-17 A,6306934.04,505187.15
860,2/1-A-18,6306935.89,505185.63
861,2/1-A-18 T2,6306935.89,505185.63
862,2/1-A-19,6306937.43,505183.43
863,2/1-A-19 A,6306937.43,505183.43
864,2/1-A-2,6306943.32,505192.72
865,2/1-A-2 A,6306943.32,505192.72
866,2/1-A-20,6306939.29,505181.73
867,2/1-A-21,6306932.18,505185.29
868,2/1-A-21 T2,6306932.18,505185.29
869,2/1-A-21 T3,6306932.18,505185.29
870,2/1-A-22,6306933.72,505183.77
871,2/1-A-23,6306935.89,505181.9
872,2/1-A-24,6306937.43,505180.04
873,2/1-A-24 A,6306937.43,505180.04
874,2/1-A-24 B,6306937.43,505180.04
875,2/1-A-25,6306930.32,505183.43
876,2/1-A-25 A,6306930.32,505183.43
877,2/1-A-26,6306932.17,505181.91
878,2/1-A-27,6306934.03,505180.05
879,2/1-A-27 A,6306934.03,505180.05
880,2/1-A-28,6306935.88,505177.51
881,2/1-A-28 A,6306935.88,505177.51
882,2/1-A-29,6306928.46,505181.74
883,2/1-A-3,6306945.17,505190.86
884,2/1-A-30,6306930.32,505180.22
885,2/1-A-30 A,6306930.32,505180.22
886,2/1-A-30 AT2,6306930.32,505180.22
887,2/1-A-31,6306932.17,505178.19
888,2/1-A-31 A,6306932.17,505178.19
889,2/1-A-31 AT2,6306932.17,505178.19
890,2/1-A-32,6306934.02,505176.15
891,2/1-A-32 A,6306934.02,505176.15
892,2/1-A-32 AT2,6306934.02,505176.15
893,2/1-A-32 B,6306934.02,505176.15
894,2/1-A-32 C,6306934.02,505176.15
895,2/1-A-32 D,6306934.02,505176.15
896,2/1-A-4,6306947.03,505189.0
897,2/1-A-5,6306939.61,505192.73
898,2/1-A-6,6306941.46,505190.86
899,2/1-A-6 A,6306941.46,505190.86
900,2/1-A-7,6306943.32,505189.0
901,2/1-A-7 A,6306943.32,505189.0
902,2/1-A-7 AT2,6306943.32,505189.0
903,2/1-A-8,6306945.17,505187.14
904,2/1-A-8 A,6306945.17,505187.14
905,2/1-A-9,6306937.75,505187.15
906,2/1-A-9 A,6306937.75,505187.15
907,2/1-U-1,6306981.28,505136.34
908,2/1-U-10,6306944.85,505178.0
909,2/1-U-11,6306900.91,505155.05
910,2/1-U-12,6300983.92,519134.29
911,2/1-U-13,6300920.3,519151.02
912,2/1-U-14,6300966.89,519197.73
913,2/1-U-15,6304498.53,512951.8
914,2/1-U-16,6304545.06,512999.06
915,2/1-U-17,6304560.32,512934.68
916,2/1-U-2,6306993.9,505085.06
917,2/1-U-3,6306993.92,505099.78
918,2/1-U-4,6306975.06,505106.06
919,2/1-U-5,6306032.92,505143.94
920,2/1-U-6,6306915.15,505165.01
921,2/1-U-7,6306029.86,505170.0
922,2/1-U-8,6306944.87,505194.92
923,2/1-U-9,6305988.1,505154.99
924,2/10-1 S,6220236.98,518765.86
925,2/10-2,6230600.2,506918.76
926,2/11-1,6232804.37,528015.41
927,2/11-10 S,6225960.63,528563.36
928,2/11-10 ST2,6225960.63,528563.36
929,2/11-11,6228909.29,524240.35
930,2/11-2,6226431.02,526312.89
931,2/11-3,6226525.75,528827.92
932,2/11-3 A,6226525.75,528827.92
933,2/11-3 AT2,6226525.75,528827.92
934,2/11-4,6233812.77,524081.55
935,2/11-5,6224781.27,527022.05
936,2/11-6 S,6225960.07,528571.99
937,2/11-6 SR,6225960.07,528571.99
938,2/11-6 ST2,6225960.07,528571.99
939,2/11-7,6232552.87,538896.83
940,2/11-8,6221376.9,521522.54
941,2/11-9,6222670.77,528224.92
942,2/11-A-1,6225960.63,528563.36
943,2/11-A-1 A,6225960.63,528563.36
944,2/11-A-1 B,6225960.63,528563.36
945,2/11-A-1 T2,6225960.63,528563.36
946,2/11-A-2,6225964.7,528571.1
947,2/11-A-2 T2,6225964.7,528571.1
948,2/11-A-2 T3,6225964.7,528571.1
949,2/11-A-3,6225975.79,528564.99
950,2/11-A-3 A,6225975.79,528564.99
951,2/11-A-3 T2,6225975.79,528564.99
952,2/11-A-4,6225960.63,528563.36
953,2/11-A-5,6225959.74,528569.41
954,2/11-A-5 A,6225959.74,528569.41
955,2/11-A-6,6225960.07,528571.99
956,2/11-A-6 T2,6225960.07,528571.99
957,2/11-A-7,6225959.77,528572.86
958,2/11-A-7 A,6225959.77,528572.86
959,2/11-A-8,6225958.19,528567.69
960,2/11-A-8 A,6225958.19,528567.69
961,2/11-S-1,6231644.67,527118.42
962,2/11-S-1 A,6231644.67,527118.42
963,2/11-S-1 AF2,6231644.67,527118.42
964,2/11-S-1 AT2,6231644.67,527118.42
965,2/11-S-1 AT3,6231644.67,527118.42
966,2/11-S-10,6231643.16,527123.08
967,2/11-S-10 T2,6231643.16,527123.08
968,2/11-S-10 T3,6231643.16,527123.08
969,2/11-S-10 T4,6231643.16,527123.08
970,2/11-S-10 T5,6231643.16,527123.08
971,2/11-S-10 T6,6231643.16,527123.08
972,2/11-S-11,6231649.01,527118.74
973,2/11-S-11 A,6231649.01,527118.74
974,2/11-S-11 AT2,6231649.01,527118.74
975,2/11-S-12,6231646.27,527126.34
976,2/11-S-13,6231639.76,527123.11
977,2/11-S-14,6231641.62,527124.82
978,2/11-S-14 A,6231641.62,527124.82
979,2/11-S-15,6231643.18,527126.36
980,2/11-S-15 T2,6231643.18,527126.36
981,2/11-S-2,6231646.23,527119.96
982,2/11-S-2 T2,6231646.23,527119.96
983,2/11-S-3,6231647.79,527121.51
984,2/11-S-3 T2,6231647.79,527121.51
985,2/11-S-3 T3,6231647.79,527121.51
986,2/11-S-3 T4,6231647.79,527121.51
987,2/11-S-3 T5,6231647.79,527121.51
988,2/11-S-4 Y1,6231649.34,527123.22
989,2/11-S-4 Y1F2,6231649.34,527123.22
990,2/11-S-4 Y1T2,6231649.34,527123.22
991,2/11-S-4 Y1T3,6231649.34,527123.22
992,2/11-S-4 Y1T4,6231649.34,527123.22
993,2/11-S-4 Y2,6231649.34,527123.22
994,2/11-S-4 Y2F2,6231649.34,527123.22
995,2/11-S-4 Y2T2,6231649.34,527123.22
996,2/11-S-4 Y2T3,6231649.34,527123.22
997,2/11-S-5,6231643.14,527119.98
998,2/11-S-5 T2,6231643.14,527119.98
999,2/11-S-5 T3,6231643.14,527119.98
1000,2/11-S-5 T4,6231643.14,527119.98
1001,2/11-S-6,6231644.7,527121.7
1002,2/11-S-7,6231646.25,527123.24
1003,2/11-S-7 F2,6231646.25,527123.24
1004,2/11-S-7 T2,6231646.25,527123.24
1005,2/11-S-8 Y1,6231647.81,527124.78
1006,2/11-S-8 Y1T2,6231647.81,527124.78
1007,2/11-S-8 Y1T3,6231647.81,527124.78
1008,2/11-S-8 Y2,6231647.81,527124.78
1009,2/11-S-9,6231641.6,527121.54
1010,2/11-S-9 A,6231641.6,527121.54
1011,2/11-U-1,6227777.83,529126.18
1012,2/11-U-10,6227873.33,529030.02
1013,2/11-U-11,6227877.64,529026.72
1014,2/11-U-12,6227864.8,529002.33
1015,2/11-U-13,6227900.6,529038.97
1016,2/11-U-14,6227848.76,529053.63
1017,2/11-U-2,6227796.02,529073.3
1018,2/11-U-3,6227830.89,529108.92
1019,2/11-U-4,6227878.32,528990.51
1020,2/11-U-5,6227882.96,528991.0
1021,2/11-U-6,6227912.54,529021.14
1022,2/11-U-7,6227911.84,528963.56
1023,2/11-U-8,6227947.28,528991.6
1024,2/11-U-9,6227941.41,528991.81
1025,2/12-1,6232538.56,543868.06
1026,2/12-2 S,6232233.96,543683.97
1027,2/12-2 ST2,6232233.96,543683.97
1028,2/12-2 ST3,6232233.96,543683.97
1029,2/2-1,6294075.1,538959.15
1030,2/2-2,6311426.05,523099.44
1031,2/2-3,6294616.14,526100.02
1032,2/2-3 T2,6294616.14,526100.02
1033,2/2-4,6294866.66,540289.63
1034,2/2-5,6299246.57,527846.84
1035,2/2-5 T2,6299246.57,527846.84
1036,2/2-6,6295890.12,526589.96
1037,2/2-6 T2,6295890.12,526589.96
1038,2/3-1,6305162.64,552439.87
1039,2/3-2,6308353.44,549764.26
1040,2/3-3,6296267.73,559226.21
1041,2/3-4,6293254.69,549360.76
1042,2/4-1,6266841.71,512216.57
1043,2/4-10,6281730.28,513645.42
1044,2/4-11,6289284.2,513622.57
1045,2/4-12,6264556.61,508816.77
1046,2/4-13,6282409.61,508926.35
1047,2/4-14,6282449.13,508901.59
1048,2/4-14 R,6282449.13,508901.59
1049,2/4-14 R2,6282449.13,508901.59
1050,2/4-14 T2,6282449.13,508901.59
1051,2/4-15 S,6281273.69,508831.06
1052,2/4-15 SR,6281273.69,508831.06
1053,2/4-15 ST2,6281273.69,508831.06
1054,2/4-15 ST3,6281273.69,508831.06
1055,2/4-15 ST4,6281273.69,508831.06
1056,2/4-15 ST5,6281273.69,508831.06
1057,2/4-16,6281583.13,509226.66
1058,2/4-16 R,6281583.13,509226.66
1059,2/4-17,6282380.93,514043.23
1060,2/4-17 T2,6282380.93,514043.23
1061,2/4-17 T3,6282380.93,514043.23
1062,2/4-18,6284073.56,509938.55
1063,2/4-18 R,6284073.56,509938.55
1064,2/4-19 B,6269153.59,512526.9
1065,2/4-2,6265865.23,512208.29
1066,2/4-20,6274345.1,508867.61
1067,2/4-21,6284166.46,508748.77
1068,2/4-21 A,6284166.46,508748.77
1069,2/4-21 T2,6284166.46,508748.77
1070,2/4-22 S,6285944.41,510252.77
1071,2/4-23 S,6283115.01,506243.63
1072,2/4-3,6266910.18,515295.52
1073,2/4-4,6263370.75,512983.23
1074,2/4-5,6270151.28,512490.31
1075,2/4-6,6269306.18,505261.23
1076,2/4-7,6276913.21,517130.46
1077,2/4-8,6277238.17,519339.11
1078,2/4-9,6273690.65,505260.88
1079,2/4-A-1,6264215.67,513725.15
1080,2/4-A-1 A,6264215.67,513725.15
1081,2/4-A-10,6264212.84,513713.02
1082,2/4-A-11,6264220.92,513722.74
1083,2/4-A-11 A,6264220.92,513722.74
1084,2/4-A-11 B,6264220.92,513722.74
1085,2/4-A-12,6264219.67,513719.67
1086,2/4-A-12 A,6264219.67,513719.67
1087,2/4-A-12 AT2,6264219.67,513719.67
1088,2/4-A-12 B,6264219.67,513719.67
1089,2/4-A-13,6264218.42,513716.77
1090,2/4-A-13 A,6264218.42,513716.77
1091,2/4-A-13 T2,6264218.42,513716.77
1092,2/4-A-14,6264217.18,513714.21
1093,2/4-A-15,6264216.24,513711.82
1094,2/4-A-15 A,6264216.24,513711.82
1095,2/4-A-15 AT2,6264216.24,513711.82
1096,2/4-A-15 B,6264216.24,513711.82
1097,2/4-A-16,6264216.28,513722.93
1098,2/4-A-17,6264214.72,513720.54
1099,2/4-A-18,6264213.17,513717.64
1100,2/4-A-19,6264211.61,513714.91
1101,2/4-A-2,6264214.11,513722.25
1102,2/4-A-2 A,6264214.11,513722.25
1103,2/4-A-20,6264218.75,513721.38
1104,2/4-A-20 T2,6264218.75,513721.38
1105,2/4-A-20 T3,6264218.75,513721.38
1106,2/4-A-21,6264217.5,513718.82
1107,2/4-A-21 A,6264217.5,513718.82
1108,2/4-A-21 AT2,6264217.5,513718.82
1109,2/4-A-22,6264216.26,513716.09
1110,2/4-A-23,6264214.7,513713.36
1111,2/4-A-3,6264212.87,513719.69
1112,2/4-A-3 T3,6264212.87,513719.69
1113,2/4-A-4,6264211.0,513717.47
1114,2/4-A-4 A,6264211.0,513717.47
1115,2/4-A-5,6264209.76,513714.4
1116,2/4-A-5 T2,6264209.76,513714.4
1117,2/4-A-6,6264218.45,513724.12
1118,2/4-A-6 A,6264218.45,513724.12
1119,2/4-A-7,6264217.2,513721.04
1120,2/4-A-7 T2,6264217.2,513721.04
1121,2/4-A-8,6264215.65,513718.66
1122,2/4-A-9,6264214.09,513716.1
1123,2/4-A-9 T2,6264214.09,513716.1
1124,2/4-A-92,6265865.23,512208.29
1125,2/4-A-93,6266910.18,515295.52
1126,2/4-A-94,6263370.75,512983.23
1127,2/4-A-95,6270151.28,512490.31
1128,2/4-B-1,6269150.22,512534.93
1129,2/4-B-1 A,6269150.22,512534.93
1130,2/4-B-10,6269151.44,512531.17
1131,2/4-B-10 A,6269151.44,512531.17
1132,2/4-B-10 B,6269151.44,512531.17
1133,2/4-B-11,6269151.43,512528.27
1134,2/4-B-11 T2,6269151.43,512528.27
1135,2/4-B-12,6269150.19,512525.37
1136,2/4-B-12 A,6269150.19,512525.37
1137,2/4-B-12 B,6269150.19,512525.37
1138,2/4-B-13,6269148.01,512521.97
1139,2/4-B-13 A,6269148.01,512521.97
1140,2/4-B-13 B,6269148.01,512521.97
1141,2/4-B-14,6269147.08,512520.09
1142,2/4-B-14 T2,6269147.08,512520.09
1143,2/4-B-15,6269145.84,512517.02
1144,2/4-B-15 A,6269145.84,512517.02
1145,2/4-B-16,6269144.59,512514.12
1146,2/4-B-16 A,6269144.59,512514.12
1147,2/4-B-16 B,6269144.59,512514.12
1148,2/4-B-16 C,6269144.59,512514.12
1149,2/4-B-16 D,6269145.52,512514.12
1150,2/4-B-17,6269155.77,512531.84
1151,2/4-B-17 A,6269155.77,512531.84
1152,2/4-B-17 B,6269155.77,512531.84
1153,2/4-B-17 BT4,6269155.77,512531.84
1154,2/4-B-17 C,6269155.77,512531.84
1155,2/4-B-18,6269155.15,512529.97
1156,2/4-B-18 A,6269155.15,512529.97
1157,2/4-B-18 B,6269155.15,512529.97
1158,2/4-B-18 C,6269155.15,512529.97
1159,2/4-B-18 D,6269155.15,512529.97
1160,2/4-B-19,6269153.9,512527.07
1161,2/4-B-19 A,6269153.9,512527.07
1162,2/4-B-19 B,6269153.9,512527.07
1163,2/4-B-19 BT2,6269153.9,512527.07
1164,2/4-B-19 C,6269153.9,512527.07
1165,2/4-B-2,6269149.28,512531.86
1166,2/4-B-2 A,6269149.28,512531.86
1167,2/4-B-2 AT2,6269149.28,512531.86
1168,2/4-B-2 AT3,6269149.28,512531.86
1169,2/4-B-2 AT4,6269149.28,512531.86
1170,2/4-B-2 B,6269149.28,512531.86
1171,2/4-B-2 C,6269149.28,512531.86
1172,2/4-B-2 CT2,6269149.28,512531.86
1173,2/4-B-2 CT3,6269149.28,512531.86
1174,2/4-B-2 CT4,6269149.28,512531.86
1175,2/4-B-20,6269152.97,512524.34
1176,2/4-B-20 A,6269152.97,512524.34
1177,2/4-B-20 AT4,6269152.97,512524.34
1178,2/4-B-20 B,6269152.97,512524.34
1179,2/4-B-20 BT2,6269152.97,512524.34
1180,2/4-B-20 T3,6269152.97,512524.34
1181,2/4-B-21,6269151.72,512521.44
1182,2/4-B-21 A,6269151.72,512521.44
1183,2/4-B-21 B,6269151.72,512521.44
1184,2/4-B-22,6269150.17,512518.2
1185,2/4-B-22 A,6269150.17,512518.2
1186,2/4-B-22 T2,6269150.17,512518.2
1187,2/4-B-22 T3,6269150.17,512518.2
1188,2/4-B-22 T4,6269150.17,512518.2
1189,2/4-B-23,6269149.23,512515.82
1190,2/4-B-23 A,6269149.23,512515.82
1191,2/4-B-24,6269147.99,512512.75
1192,2/4-B-24 A,6269147.99,512512.75
1193,2/4-B-24 T2,6269147.99,512512.75
1194,2/4-B-3,6269148.03,512528.79
1195,2/4-B-3 A,6269148.03,512528.79
1196,2/4-B-3 B,6269148.03,512528.79
1197,2/4-B-3 T2,6269148.03,512528.79
1198,2/4-B-4,6269147.1,512526.24
1199,2/4-B-4 A,6269147.1,512526.58
1200,2/4-B-5,6269144.62,512523.17
1201,2/4-B-5 A,6269144.62,512523.17
1202,2/4-B-5 T2,6269144.62,512523.17
1203,2/4-B-6,6269143.68,512520.78
1204,2/4-B-6 A,6269143.68,512520.78
1205,2/4-B-7,6269143.98,512518.05
1206,2/4-B-7 A,6269143.98,512518.05
1207,2/4-B-7 AT2,6269143.98,512518.05
1208,2/4-B-8,6269142.43,512515.15
1209,2/4-B-8 A,6269142.43,512515.15
1210,2/4-B-8 AT2,6269142.43,512515.15
1211,2/4-B-8 AT3,6269142.43,512515.15
1212,2/4-B-9,6269153.62,512533.9
1213,2/4-B-9 A,6269153.62,512533.9
1214,2/4-B-9 B,6269153.62,512533.9
1215,2/4-B-9 C,6269153.62,512533.9
1216,2/4-B-9 CT2,6269153.62,512533.9
1217,2/4-C-1,6267234.72,513245.83
1218,2/4-C-1 A,6267234.72,513245.83
1219,2/4-C-10,6267235.69,513258.13
1220,2/4-C-10 T2,6267235.69,513258.13
1221,2/4-C-11,6267229.16,513248.24
1222,2/4-C-11 A,6267229.16,513248.24
1223,2/4-C-12,6267230.1,513250.8
1224,2/4-C-12 A,6267230.1,513250.8
1225,2/4-C-13,6267232.27,513253.18
1226,2/4-C-13 A,6267232.27,513253.18
1227,2/4-C-13 T3,6267232.27,513253.18
1228,2/4-C-14,6267233.52,513256.25
1229,2/4-C-14 A,6267233.52,513256.25
1230,2/4-C-14 AT2,6267233.52,513256.25
1231,2/4-C-14 T2,6267233.52,513256.25
1232,2/4-C-15,6267233.52,513258.65
1233,2/4-C-15 A,6267233.52,513258.65
1234,2/4-C-15 AT3,6267233.52,513258.65
1235,2/4-C-16,6267233.49,513247.03
1236,2/4-C-17,6267234.73,513250.1
1237,2/4-C-18,6267235.67,513253.17
1238,2/4-C-19,6267236.92,513256.24
1239,2/4-C-2,6267235.65,513248.22
1240,2/4-C-20,6267231.33,513248.92
1241,2/4-C-21,6267232.26,513250.79
1242,2/4-C-22,6267233.51,513253.86
1243,2/4-C-23,6267234.75,513256.93
1244,2/4-C-3,6267236.9,513250.78
1245,2/4-C-4,6267237.84,513253.85
1246,2/4-C-5,6267239.08,513256.92
1247,2/4-C-6,6267232.25,513247.04
1248,2/4-C-6 A,6267232.25,513247.04
1249,2/4-C-6 AT2,6267232.25,513247.04
1250,2/4-C-6 B,6267232.25,513247.04
1251,2/4-C-7,6267233.49,513248.91
1252,2/4-C-8,6267233.5,513251.98
1253,2/4-C-8 A,6267233.5,513251.98
1254,2/4-C-8 T2,6267233.5,513251.98
1255,2/4-C-9,6267234.75,513255.05
1256,2/4-C-9 A,6267234.75,513255.05
1257,2/4-D-1,6268893.1,505274.21
1258,2/4-D-1 A,6268893.1,505274.21
1259,2/4-D-1 T2,6268893.1,505274.21
1260,2/4-D-1 T3,6268893.1,505274.21
1261,2/4-D-10,6268890.3,505261.92
1262,2/4-D-10 T2,6268890.3,505261.92
1263,2/4-D-11,6268898.04,505272.16
1264,2/4-D-11 A,6268898.04,505272.16
1265,2/4-D-11 T2,6268898.04,505272.16
1266,2/4-D-12,6268897.11,505269.25
1267,2/4-D-12 T2,6268897.11,505269.25
1268,2/4-D-12 T3,6268897.11,505269.25
1269,2/4-D-13,6268895.87,505266.35
1270,2/4-D-13 A,6268895.87,505266.35
1271,2/4-D-14,6268894.32,505263.62
1272,2/4-D-14 T2,6268894.32,505263.62
1273,2/4-D-15,6268893.08,505260.89
1274,2/4-D-15 A,6268893.08,505260.89
1275,2/4-D-3,6268890.62,505268.75
1276,2/4-D-4,6268889.38,505266.02
1277,2/4-D-5,6268888.14,505262.95
1278,2/4-D-5 T2,6268888.14,505262.95
1279,2/4-D-5 T3,6268888.14,505262.95
1280,2/4-D-6,6268895.57,505273.52
1281,2/4-D-6 T2,6268895.57,505273.52
1282,2/4-D-7,6268894.33,505270.45
1283,2/4-D-7 A,6268894.33,505270.45
